Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      
-2213.171025505755        1214.30794577545          850.1700974278938         -2213.31510615244         -25.78261206790921        1482.436264472606         6428.989083371533         -5619.856386189349        -3935.061078707935        6429.100868180103         119.6911038322432         -6859.667758017793        
-2304.371219911904        1167.736768249131         817.5528863781074         -2304.533743028704        -24.78237620182335        1425.610104652398         6423.657758341113         -5581.929320014257        -3908.50378223235         6423.766861517506         118.8784261319379         -6813.370531251116        
-2393.527197831078        1120.128917937865         784.2097644081368         -2393.709046752658        -23.75989808305167        1367.518573486595         6418.188748333603         -5543.882427540579        -3881.862559972462        6418.295075536007         118.0629761417513         -6766.926859389176        
-2480.666392137005        1071.576549456804         750.2052787314897         -2480.868421080057        -22.717158431391          1308.274133938874         6412.580498535244         -5505.715083226096        -3855.136974003501        6412.683956147812         117.2447411992762         -6720.335979610842        
-2565.820503698546        1022.166050359694         715.599935533668          -2566.043538949511        -21.65601309790509        1247.98221081424          6406.831427563273         -5467.426656106516        -3828.32658260499         6406.931922688847         116.4237085381465         -6673.597122473235        
-2649.024695181055        971.9781769163383         680.450295317889          -2649.269536076579        -20.57819622787065        1186.741356504208         6400.939926853171         -5429.016509764711        -3801.430940239123        6401.037367305951         115.5998652876006         -6626.709511874316        
-2730.316875329416        921.08823849092           644.8091022830777         -2730.584295178414        -19.48532441229327        1124.643476075711         6394.904360027635         -5390.484002301528        -3774.449597530416        6394.99865432526          114.7731984721322         -6579.672365017133        
-2809.737069457013        869.5663172584609         608.7254384398839         -2810.02781648637         -18.37890154783963        1061.774095468863         6388.723062247795         -5351.828486308223        -3747.382101246418        6388.814119603019         113.9436950113159         -6532.484892376131        
-2887.326870549005        817.4775121231214         572.2448946616059         -2887.641668903932        -17.26032417605165        998.2126591960987         6382.394339545048         -5313.049308840709        -3720.22799427963         6382.482069857186         113.1113417192828         -6485.146297665546        
-2963.128964608826        764.8821976648178         535.4097522411757         -2963.468515402521        -16.13088711549062        934.0328463483893         6375.91646813351          -5274.145811395545        -3692.986815630866        6376.000781979295         112.2761253048957         -6437.655777810331        
-3037.186723513529        711.8362906956463         498.2591697570024         -3037.551705902093        -14.99178923704312        869.3028958674549         6369.28769370215          -5235.117329888337        -3665.658100393935        6369.36850232631          111.4380323711957         -6390.012522919336        
-3109.543858593155        658.3915185482474         460.8293711295992         -3109.934930846212        -13.84413926280104        804.0859339226881         6362.506230685976         -5195.963194634009        -3638.24137974206         6362.583445991215         110.5970494156936         -6342.215716261577        
-3180.244128325663        604.595684536529          423.1538316762017         -3180.661928865768        -12.68896149587817        738.4402978394501         6355.570261515386         -5156.682730329776        -3610.736180915846        6355.643796052027         109.7531628300785         -6294.264534245114        
-3249.331093866727        550.4929271427682         385.2634597506112         -3249.776242258318        -11.52720141015016        672.4198523790401         6348.477935843111         -5117.275256040652        -3583.142027213209        6348.547702798038         108.9063589003345         -6246.158146399452        
-3316.847916562459        496.1239704067411         347.1867722020397         -3317.321014437708        -10.35973104805453        606.074295292754          6341.227369747823         -5077.740085187688        -3555.458437981142        6341.293282933242         108.0566238069732         -6197.89571536117         
-3382.837192068575        441.5263637468743         308.950062415126          -3383.338823985425        -9.187354189052712        539.449449989188          6333.816644913459         -5038.07652553948         -3527.6849286098          6333.878618754796         107.2039436250634         -6149.47639686332         
-3447.340816203272        386.7347100494371         270.5775601181813         -3447.871550435142        -8.010811265179655        472.5875438930962         6326.243807783758         -4998.283879206632        -3499.821010528671        6326.301757307258         106.3483043245797         -6100.89933972893         
-3510.399878155498        331.7808813436422         232.091582483612          -3510.960267415561        -6.830784008547198        405.5274716608837         6318.50686869066          -4958.361442640016        -3471.866191205394        6318.56070951029          105.4896917707811         -6052.163685868625        
-3572.054577152943        276.6942217559263         193.5126763083244         -3572.645159257692        -5.647899824922206        338.3050428765564         6310.603800955869         -4918.308506632718        -3443.81997414706         6310.653449259698         104.6280917246477         -6003.268570283006        
-3632.344159143104        221.5017377256299         154.8597512629494         -3632.965457621438        -4.462735892622732        270.9532142044336         6302.532539964886         -4878.124356325949        -3415.681858904514        6302.577912500594         103.7634898434335         -5954.213121069901        
-3691.306870462897        166.2282756812347         116.1502043513901         -3691.959395115846        -3.275822991301538        203.5023062402761         6294.290982211358         -4837.808271219459        -3387.451341079563        6294.331996271678         102.8958716814232         -5904.996459437025        
-3748.97992585029         110.8966875350452         77.40003583242651         -3749.664173268015        -2.087649067892926        135.9802054963075         6285.876984312374         -4797.359525186534        -3359.127912335593        6285.913557719265         102.0252226906014         -5855.617699720271        
-3805.399488498981        55.52798446643283         38.62395693425788         -3806.115942539473        -0.898662550287554        68.41255209356314         6277.288361992163         -4756.777386493981        -3330.711060411544        6277.320413080393         101.1515282216133         -5806.075949408172        
-3860.600660163851        0.1414795395394322        -0.1645102550392039       -3861.349792399385        0.2907245802343823        0.8229138268070528        6268.522889033484         -4716.061117827659        -3302.200269139837        6268.550336633984         100.2747735247831         -5756.370309172838        
-3914.617479600303        -55.24508025255636        -38.95294030534569        -3915.399749734788        1.48013394427835          -66.76705267549551        6259.57829619589          -4675.209976323444        -3273.595018468099        6259.601059617591         99.39494375139475         -5706.499872908083        
-3967.482927859819        -110.6153919004137        -77.72991893840663        -3968.298784121871        2.669218134891707         -134.3374529442663        6250.452270099078         -4634.22321360471         -3244.894784485456        6250.470269110694         98.51202395494329         -5656.463727774928        
-4019.228939178924        -165.9544836250134        -116.4849640606117        -4020.078818693408        3.857658289431129         -201.8700170553202        6241.14245207014          -4593.100075826165        -3216.099039453227        6241.155606880493         97.62599909256096         -5606.260954255238        
-4069.8864163814          -221.2486108403245        -155.2084529016865        -4070.770745522983        5.045161849528085         -269.3479726535006        6231.646436953451         -4551.83980372487         -3187.207251840679        6231.654668191448         96.73685402693809         -5555.890626213964        
-4119.485249876627        -276.4851602293202        -193.8915548366349        -4120.4044446068          6.231460496317595         -336.7559278800763        6221.961771881615         -4510.441632678674        -3158.218886366085        6221.965000575117         95.84457352780737         -5505.351810970649        
-4168.054339475173        -331.6525613525591        -232.5261694841174        -4169.008805665828        7.416308248328278         -404.0797634943447        6212.085955006187         -4468.904792772926        -3129.133404043387        6212.084102559951         94.94914227438858         -5454.643569380758        
-4215.621618364297        -386.7402052344405        -271.1048696921061        -4216.611752109078        8.599479709781008         -471.30653351199          6202.016434186429         -4427.228508875705        -3099.95026223491         6202.00942235894          94.05054485730943         -5403.764955927632        
-4262.214078689984        -441.7383694011369        -309.6208490425197        -4263.240266604815        9.780768458585953         -538.4243737188226        6191.750605634064         -4385.412000722281        -3070.668914710623        6191.738356513786         93.14876578128315         -5352.715018825678        
-4307.857798280718        -496.6381488748593        -348.0678735276888        -4308.920417795191        10.95998556233826         -605.422417454567         6181.285812513321         -4343.454483009584        -3041.288811714257        6181.26824849355          92.24378946778597         -5301.492800135718        
-4352.577968126803        -551.4313926602772        -386.4402370733296        -4353.677387766133        12.1369582132902          -672.2907181004994        6170.619343493599         -4301.355165501067        -3011.809400036887        6170.596387246274         91.3356002579676          -5250.097335893181        
-4396.398920291453        -606.1106452896493        -424.7327206044138        -4397.535499951278        13.31152847231715         -739.0201777415496        6159.748431252956         -4259.113253143034        -2982.230123098314        6159.720005701412         90.42418241593987         -5198.527656250124        
-4439.344155989529        -660.6690930232289        -462.9405543716566        -4440.518247203087        14.48355211314629         -805.6024815108976        6148.670250931114         -4216.727946193016        -2952.550421037056        6148.636279221682         89.50952013232745         -5146.782785632095        
-4481.436373614648        -715.1005143317452        -501.0593832765444        -4482.648319812899        15.65289755919366         -872.0300371607736        6137.381918529107         -4174.198440360895        -2922.76973080929         6137.342324001365         88.59159752805135         -5094.861742910565        
-4522.697496536886        -769.3992343145073        -539.0852349527413        -4523.94763330248         16.81944490497699         -938.2959194370196        6125.880489254079         -4131.52392696403         -2892.887486297448        6125.835195409774         87.67039865849074         -5042.763541592503        
-4563.148700528604        -823.5600827336893        -577.0144903801556        -4564.437355843082        17.98308501570136         -1004.39381886764         6114.162955806474         -4088.703593097045        -2862.903118429196        6114.111886277387         86.74590751805226         -4990.487190027721        
-4602.810440703062        -877.5783553710207        -614.8438568253332        -4604.137935188308        19.14371869823663         -1070.317994605837        6102.226246607723         -4045.736621817341        -2832.816055307383        6102.169325121853         85.81810804503039         -4938.031691635624        
-4641.702477876795        -931.4497784347914        -652.5703429183341        -4643.069125030248        20.30125593789853         -1136.063230996602        6090.067223965772         -4002.62219234748         -2802.625722351862        6090.004374312062         84.88698412681697         -4885.396045152491        
-4679.84390428639         -985.1704757689731        -690.1912356917164        -4681.250010710617        21.45561519547482         -1201.624797562748        6077.682682175771         -3959.359480295621        -2772.331542453845        6077.613828167669         83.95251960575115         -4832.579244900728        
-4717.253168607946        -1038.736938634684        -727.7040794209752        -4718.699034234276        22.60672275981051         -1266.998412130706        6065.069345553522         -3915.947657895071        -2741.932936143785        6064.99441099033          83.01469828517293         -4779.58028108174         
-4753.948100242007        -1092.145997854415        -765.1066561194748        -4755.434018548287        23.75451215088833         -1332.180206839752        6052.223866398679         -3872.385894264473        -2711.429321773598        6052.142775025859         82.07350393605884         -4726.398140093748        
-4789.945932838658        -1145.394798125722        -802.3969675527769        -4791.47219106165         24.89892356994096         -1397.166696799002        6039.142822884663         -3828.673355689971        -2680.820115714319        6039.055498352041         81.12892030426883         -4673.031804876679        
-4825.263327047753        -1198.480774327967        -839.5732186484238        -4826.830206389481        26.03990339214215         -1461.954751176774        6025.822716872499         -3784.809205930884        -2650.104732570238        6025.729082690785         80.18093111817143         -4619.48025528554         
-4859.916392487066        -1251.401629659871        -876.6338021878619        -4861.524168316042        27.17740369884996         -1526.541566523985        6012.25997164537          -3740.792606550385        -2619.282585410503        6012.159951140755         79.22952009699657         -4565.742468494689        
-4893.920708928665        -1304.155315459298        -913.5772846764303        -4895.569650975056        28.31138184576412         -1590.924642150829        5998.450929559767         -3696.622717273131        -2588.353086019662        5998.34444582666          78.27467095968314         -4511.817419434839        
-4927.291346708429        -1356.740012569353        -950.4023932960117        -4928.981719254167        29.44180006455281         -1655.101757390163        5984.391849611013         -3652.29869637161         -2557.315645168259        5984.278825462447         77.31636743459967         -4457.704081265023        
-4960.042886368814        -1409.154114125995        -987.1080038531509        -4961.774948431936        30.56862509480561         -1719.070950595866        5970.078904908034         -3607.819701083004        -2526.169672904885        5969.959262824268         76.35459326970158         -4403.401425882359        
-4992.189437547931        -1461.396209652943        -1023.693129642692        -4993.963443061803        31.69182784412988         -1782.830499736272        5955.508180054545         -3563.184888059186        -2494.914578871249        5955.381842129282         75.38933224370703         -4348.908424471651        
-5023.744657131494        -1513.465070359409        -1060.156911153448        -5025.560855118616        32.81138307414949         -1846.378904455487        5940.675668432086         -3518.393413851561        -2463.549772641883        5940.542556316184         74.42056817797129         -4294.224048098142        
-5054.721766685543        -1565.359635544417        -1096.498606548965        -5056.580401426065        33.92726910996134         -1909.714869485018        5925.577269380796         -3473.444435433543        -2432.074664090149        5925.437304223771         73.44828494917601         -4239.347268346057        
-5085.133569190162        -1617.079000020109        -1132.717582861704        -5087.034880385385        35.03946757173981         -1972.837289298812        5910.20878527296          -3428.337110763416        -2400.488663782307        5910.061887661868         72.47246650306624         -4184.277058006337        
-5114.992465094663        -1668.622402473353        -1168.813307844219        -5116.936688025598        36.14796312636463         -2035.745233913287        5894.565918475797         -3383.070599389932        -2368.79118340186         5894.412008371321         71.49309686920606         -4129.012391817028        
-5144.310467717529        -1719.989214691886        -1204.785342425777        -5146.297833397926        37.25274325741339         -2098.437935742171        5878.644268197007         -3337.644063104235        -2336.981636206037        5878.483264866809         70.51016017657821         -4073.55224725978         
-5173.09921801131         -1771.178931587114        -1240.633333726742        -5175.129953336786        38.35379805249977         -2160.914777423503        5862.43932720914          -3292.056666640798        -2305.059437516873        5862.271149158652         69.52364067055169         -4017.895605416896        
-5201.369998717448        -1822.191161951603        -1276.35700858738         -5203.444326609082        39.45112000618246         -2223.175280543015        5845.94647844712          -3246.307578431471        -2273.024005249215        5845.771043346438         68.53352273098426         -3962.041451892612        
-5229.133747931861        -1873.025619894062        -1311.956167571232        -5231.251887475431        40.5447038373095          -2285.219095184366        5829.16099147225          -3200.395971415855        -2240.8747604784          5828.978216080868         67.53979089166387         -3905.98877780381         
-5256.401072104578        -1923.682116899756        -1347.430679406083        -5258.563238685369        41.63454631992499         -2347.045990242143        5812.078018798376         -3154.321023912344        -2208.611128050281        5811.887818885851         66.54242986103054         -3849.73658084459         
-5283.182258495886        -1974.160554467991        -1382.78047582935         -5285.388663928781        42.72064612645772         -2408.655844439301        5794.69259207265          -3108.081920554047        -2176.232537236778        5794.494882335886         65.54142454449902         -3793.283866430269        
-5309.487287109834        -2024.460917282791        -1418.005546806511        -5311.738139765628        43.80300368220196         -2470.048637994943        5776.999618104601         -3061.677853294357        -2143.738422440147        5776.794312081998         64.53676006835303         -3736.62964892645         
-5335.32584212767         -2074.583266875939        -1453.105936094551        -5337.621347054781        44.88162103056675         -2531.224444893043        5758.99387473712          -3015.108022487082        -2111.128223949447        5758.780884718348         63.52842180532753         -3679.772952969361        
-5360.707322861417        -2124.527735745447        -1488.081737124056        -5363.04768190335         45.956501707813           -2592.183425706651        5740.670006551722         -2968.371638046519        -2078.401388753176        5740.449243483657         62.51639540214092         -3622.712814883853        
-5385.640854247147        -2174.294521894888        -1522.933089176149        -5388.02626615687         47.02765062695835         -2652.925820935605        5722.022520400176         -2921.46792069354         -2045.557371411764        5721.793893788825         61.50066680865712         -3565.448284206461        
-5410.13529689936         -2223.883883761999        -1557.660173831973        -5412.565957448795        48.0950739699183          -2713.451944819462        5703.045780755172         -2874.396103293431        -2012.595634994825        5702.809198563278         60.48122230966692         -3507.978425320995        
-5434.199256743479        -2273.296135508019        -1592.263211674581        -5436.675358830078        49.15877908736002         -2773.762179590034        5683.734004871512         -2827.15543229293         -1979.51565208743         5683.489373411343         59.45804855844472         -3450.302319214883        
-5457.841094246076        -2322.531642640271        -1626.742459224391        -5460.36282799521         50.21877440577373         -2833.856970130975        5664.081257748767         -2779.745169263013        -1946.316905870757        5663.828481570468         58.43113261298276         -3392.419065365408        
-5481.068933259521        -2371.590817943943        -1661.098206091046        -5483.636486124073        51.27506934091798         -2893.736819014521        5644.081446886121         -2732.164592555986        -1912.998891282536        5643.820428660896         57.4004619748157          -3334.327783765068        
-5503.890669499233        -2420.474117700272        -1695.330772325731        -5506.50422635494         52.32767421763856         -2953.402281887378        5623.728316820692         -2684.412999084656        -1879.56111626327         5623.458957218914         56.36602463052259         -3276.027617096843        
-5526.313978668186        -2469.182038170053        -1729.440505959326        -5528.973721906485        53.37660019518808         -3012.853963180547        5603.015443437791         -2636.489706233289        -1846.003103094466        5602.737641001644         55.32780909637222         -3217.517733070083        
-5548.34632424562         -2517.715112323174        -1763.427780712824        -5551.052433862991        54.42185919787153         -3072.092512119401        5581.936228043924         -2588.394053909957        -1812.324389836067        5581.649879054283         54.28580446593696         -3158.797326929416        
-5569.994964954618        -2566.073906796577        -1797.292993867697        -5572.747618638678        55.4634638504649          -3131.118619012224        5560.483891190204         -2540.12540675074         -1778.524531870222        5560.188889527868         53.24000046151923         -3099.865624149694        
-5591.266961921938        -2614.259019064193        -1831.036564284557        -5594.066335135081        56.5014274182904          -3189.933011797373        5538.651466235518         -2491.683156487852        -1744.603103559784        5538.347703236097         52.19038748898311         -3040.721883330727        
-5612.169185545587        -2662.271074803197        -1864.658930559483        -5615.015451605257        57.53576375139528         -3248.536452830216        5516.431792637042         -2443.066724493488        -1710.559700029902        5516.11915693921          51.13695669668959         -2981.365399307528        
-5632.708322081366        -2710.110725443345        -1898.160549308363        -5635.601652237936        58.5664872325724          -3306.929735893165        5493.817508954322         -2394.275564513431        -1676.393939082525        5493.495886341785         50.07970003879745         -2921.795506492024        
-5652.890879962302        -2757.778645885817        -1931.541893569884        -5655.831443474162        59.59361272916431         -3365.113683412521        5470.801045555738         -2345.3091656045          -1642.105463253669        5470.470318791748         49.01861034301692         -2862.011582464562        
-5672.723195862258        -2805.275532379717        -1964.803451319123        -5675.711160068226        60.6171555480978          -3423.089143867881        5447.374617010937         -2296.167055292026        -1607.693942024678        5447.034665665706         47.95368138351478         -2802.013051833972        
-5692.211440515297        -2852.602100545453        -1997.945724083693        -5695.246970904758        61.63713139400352         -3480.856989380423        5423.530214156723         -2246.848802964058        -1573.159074199473        5423.180914427154         46.88490795911639         -2741.799390387547        
-5711.36162430176         -2899.759083534067        -2030.969225655397        -5714.44488458219         62.65355633042054         -3538.418113467444        5399.259595819982         -2197.354023521184        -1538.500590460593        5398.900820341252         45.81228597715381         -2681.370129553208        
-5730.179602611286        -2946.747230313893        -2063.874480890619        -5733.310754773614        63.66644674350391         -3595.773428951783        5374.554280182114         -2147.682381301624        -1503.718256118154        5374.185897831398         44.73581254377495         -2620.724861198614        
-5748.671080992965        -2993.567304074968        -2096.662024593592        -5751.850285374792        64.67581930829328         -3652.923866015262        5349.40553576895          -2097.833594303665        -1468.811874067018        5349.027411459945         43.65548606071388         -2559.863242793697        
-5766.841620102001        -3040.220080743486        -2129.332400476313        -5770.06903544825         65.68169095745543         -3709.870370386168        5323.804372048296         -2047.807438728807        -1433.781287968566        5323.416366517136         42.57130632948247         -2498.785002965451        
-5784.696640451613        -3086.706347598432        -2161.886160190377        -5787.972423973726        66.68407885209308         -3766.61390165161         5297.741529617459         -1997.603753871459        -1398.626385675132        5297.343499199313         41.48327466321643         -2437.489947476439        
-5802.241426979192        -3133.026901983831        -2194.323862425386        -5805.565734411648        67.68300035447464         -3823.155431686202        5271.20746996277          -1947.222447382548        -1363.347102916348        5270.799266358255         40.3913940070488          -2375.977965660772        
-5819.481133434514        -3179.182550109545        -2226.646072069634        -5822.854119090072        68.67847300285939         -3879.495943189075        5244.192364771152         -1896.663500937837        -1327.943427268896        5243.773834803433         39.29566906759283         -2314.249037354733        
-5836.420786598464        -3225.174105934973        -2258.8533594287          -5839.842603421072        69.67051448801067         -3935.63642832193         5216.686084774905         -1845.92697634318         -1292.415402432263        5216.257070135674         38.1961064520583          -2252.303240362016        
-5853.065290338767        -3271.002390129986        -2290.946299498115        -5856.536089954898        70.65914263119339         -3991.577887441206        5188.678188108257         -1795.013022112747        -1256.763132835709        5188.2385250933           37.09271481825272         -2190.140758497131        
-5869.419429510657        -3316.668229107832        -2322.925471286406        -5872.939362278732        71.6443753640342          -4047.321327918151        5160.157908155816         -1743.921880558744        -1220.98678860355         5159.707427389338         35.98550503599108         -2127.761890254682        
-5885.487873708829        -3362.172454124986        -2354.791457185129        -5889.057088767237        72.62623070937116         -4102.867763040646        5131.114140870865         -1692.653895435127        -1185.086610908227        5130.652667018236         34.87449036064208         -2065.167058155741        
-5901.27518087707         -3407.515900443861        -2386.544842382791        -5904.89382619044         73.60472676390782         -4158.218210991603        5101.535431541968         -1641.209520180884        -1149.062917743475        5101.06278301077          33.75968662067316         -2002.356818827902        
-5916.785800782265        -3452.699406553962        -2418.186214319663        -5920.454023186059        74.57988168165321         -4213.373693898582        5071.409960985475         -1589.589326813089        -1112.916110152422        5070.925949614146         32.64111241913633         -1939.33187387971         
-5932.024078357674        -3497.72381344749         -2449.716162180775        -5935.742023601604        75.55171365884598         -4268.335236950035        5040.725531141798         -1537.794015524123        -1076.646678948862        5040.229961876234         31.51878935142304         -1876.093081636427        
-5946.994256922044        -3542.589963945909        -2481.135276424669        -5950.762069711578        76.52024091989733         -4323.103867573678        5009.469550053356         -1485.824425042287        -1040.255211973272        5008.962220610294         30.39274223975372         -1812.641469809518        
-5961.700481279171        -3587.298702074273        -2512.44414834537         -5965.518305316102        77.48548170411959         -4377.680614672878        4977.629016201012         -1433.681543820712        -1003.742401928641        4977.109716718958         29.26299938635202         -1748.978249178879        
-5976.146800703311        -3631.850872479699        -2543.6433696655          -5980.014778724755        78.44745425373549         -4432.066507917349        4945.190502178448         -1381.366522124707        -967.1090548457723        4944.659014854929         28.12959284661338         -1685.104828374155        
-5990.337171815045        -3676.247319891612        -2574.733532158454        -5994.255445631279        79.40617680249852         -4486.262577084417        4912.140137681796         -1328.88068509454         -930.3560992316488        4911.596236398094         26.99255872404319         -1621.022829848996        
-6004.275461352896        -3720.488888620632        -2605.715227297755        -6008.244171883736        80.36166756527382         -4540.269851447592        4878.463591795939         -1276.225546867587        -893.4845959596132        4877.907041727856         25.85193748897291         -1556.734107150842        
-6017.965448843781        -3764.576422093814        -2636.589045931731        -6021.984736153914        81.31394472834654         -4594.089359209509        4844.146054557234         -1223.40282585111         -856.4957489653898        4843.576611773286         24.70777432259638         -1492.240763597991        
-6031.410829177825        -3808.510762423684        -2667.355577982016        -6035.480832510919        82.2630264404288          -4647.722126976019        4809.172217776475         -1170.414461245353        -819.3909168189275        4808.589628822694         23.56011948923697         -1427.54517248609         
-6044.615215090686        -3852.292750009074        -2698.015412164066        -6048.736072902451        83.20893080439419         -4701.169179269069        4773.52625510795          -1117.262630926154        -782.1716252481565        4772.930256580061         22.40902873862069         -1362.649998957088        
-6057.582139557635        -3895.923223165388        -2728.569135728641        -6061.75398954784         84.15167586956522         -4754.431538075703        4737.191801352135         -1063.949770805571        -744.8395806978806        4736.582119455794         21.25456374097848         -1297.558223675849        
-6070.315058102831        -3939.403017782723        -2759.017334222401        -6074.538037246093        85.09127962467028         -4807.510222430748        4700.151930986671         -1010.478595800145        -707.396685014668         4699.528281085833         20.096792558179           -1232.27316847333         
-6082.817351027334        -3982.732967009943        -2789.360591266901        -6087.091595602978        86.02775999117875         -4860.406248031257        4662.389135921025         -956.8521225487057        -669.8450513568387        4661.751222075894         18.93579015339492         -1166.798524128841        
-6095.092325558886        -4025.91390096274         -2819.599488354303        -6099.417971179995        86.96113481745124         -4913.120626880365        4623.885302480892         -903.0736940332572        -632.1870214375522        4623.232816976379         17.77163894314435         -1101.138380480654        
-6107.143217927485        -4068.946646454569        -2849.73460465917         -6111.520399568602        87.89142187300604         -4965.654366958901        4584.621687632171         -849.147006272513         -594.4251842189697        4583.954310498491         16.60442939537461         -1035.297259070518        
-6118.973195368366        -4111.832026748685        -2879.766516864955        -6123.402047392912        88.81863884354243         -5018.008471922774        4544.578894465754         -795.0761372704001        -556.5623961862002        4543.896292992751         15.43426067722612         -969.2801485467644        
-6130.585358056764        -4154.570861330081        -2909.695799004345        -6135.066014243115        89.74280332619674         -5070.183940824587        4503.736846973945         -740.8655784208386        -518.6018033410073        4503.038675221906         14.26124135759892         -903.0925430709613        
-6141.982740976207        -4197.1639656958          -2939.523022312758        -6146.515334542899        90.66393282526406         -5122.181767857939        4462.074764164223         -686.5202685862605        -480.5468650683615        4461.360662473598         13.08549016842153         -836.7404839943192        
